0,1,2,accuracy,macro avg,weighted avg
0.9866666666666667,1.0,0.9867549668874173,0.9911111111111112,0.991140544518028,0.9911111111111112
0.9866666666666667,1.0,0.9867549668874173,0.9911111111111112,0.991140544518028,0.9911111111111112
0.9866666666666668,1.0,0.9867549668874173,0.9911111111111112,0.991140544518028,0.9911111111111112
300.0,298.0,302.0,0.9911111111111112,900.0,900.0
