0,1,accuracy,macro avg,weighted avg
0.9365781710914455,0.9283489096573209,0.9325757575757576,0.9324635403743832,0.9325944604426534
0.9324522760646109,0.9327073552425665,0.9325757575757576,0.9325798156535887,0.9325757575757576
0.9345106696100074,0.9305230288836847,0.9325757575757576,0.9325168492468461,0.9325802889856739
681.0,639.0,0.9325757575757576,1320.0,1320.0
