0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
1.0,0.9862637362637363,0.9918032786885246,0.9821958456973294,0.9944444444444445,0.9731343283582089,0.9970326409495549,0.9835616438356164,0.9766763848396501,0.9791666666666666,0.9865637507146942,0.9864278969743732,0.9866193957678788
0.977961432506887,0.9862637362637363,0.9972527472527473,0.9851190476190477,0.9835164835164835,0.9731343283582089,1.0,0.9862637362637363,0.9970238095238095,0.9791666666666666,0.9865637507146942,0.9865701987971324,0.9865637507146942
0.9888579387186629,0.9862637362637363,0.9945205479452055,0.9836552748885588,0.9889502762430938,0.9731343283582089,0.9985141158989599,0.9849108367626888,0.9867452135493373,0.9791666666666666,0.9865637507146942,0.9864718935295118,0.9865642262430583
363.0,364.0,364.0,336.0,364.0,335.0,336.0,364.0,336.0,336.0,0.9865637507146942,3498.0,3498.0
