loss,accuracy,val_loss,val_accuracy
0.22707028687000275,0.7200000286102295,0.23212450742721558,0.7200000286102295
0.22565048933029175,0.7400000095367432,0.23163770139217377,0.7200000286102295
0.22508779168128967,0.7799999713897705,0.23202413320541382,0.6399999856948853
0.22430358827114105,0.800000011920929,0.2324305921792984,0.6066666841506958
0.22430749237537384,0.6800000071525574,0.2336745411157608,0.5733333230018616
0.22472335398197174,0.6399999856948853,0.23330365121364594,0.5733333230018616
0.22404460608959198,0.6399999856948853,0.23273976147174835,0.5733333230018616
0.2232605218887329,0.6600000262260437,0.23163773119449615,0.5866666436195374
0.22239957749843597,0.699999988079071,0.23018012940883636,0.6200000047683716
0.22107239067554474,0.7400000095367432,0.2296559363603592,0.6266666650772095
0.2210308313369751,0.800000011920929,0.2279149889945984,0.6933333277702332
0.2190638929605484,0.7799999713897705,0.22732320427894592,0.6933333277702332
0.21852241456508636,0.7799999713897705,0.22663380205631256,0.699999988079071
0.21768197417259216,0.7599999904632568,0.22675099968910217,0.6466666460037231
0.21724753081798553,0.800000011920929,0.22600245475769043,0.6600000262260437
0.21625976264476776,0.7799999713897705,0.22544604539871216,0.6666666865348816
0.2156718224287033,0.800000011920929,0.22579406201839447,0.6000000238418579
0.21541675925254822,0.7200000286102295,0.22486214339733124,0.6399999856948853
0.21437384188175201,0.800000011920929,0.22262577712535858,0.7200000286102295
0.215815931558609,0.7200000286102295,0.2206665277481079,0.7066666483879089
0.21235676109790802,0.7599999904632568,0.220000222325325,0.7066666483879089
0.21159888803958893,0.7599999904632568,0.2197420299053192,0.7066666483879089
0.2109396606683731,0.7599999904632568,0.22117409110069275,0.7133333086967468
0.21128001809120178,0.7599999904632568,0.22435612976551056,0.5666666626930237
0.21222013235092163,0.6600000262260437,0.22616519033908844,0.5733333230018616
0.2135036289691925,0.6000000238418579,0.22739870846271515,0.5733333230018616
0.21372100710868835,0.6200000047683716,0.22624357044696808,0.5733333230018616
0.2128141075372696,0.6200000047683716,0.22526006400585175,0.5733333230018616
0.21067558228969574,0.6600000262260437,0.2216619849205017,0.5933333039283752
0.20940063893795013,0.7200000286102295,0.217122420668602,0.746666669845581
0.20584571361541748,0.7200000286102295,0.215627059340477,0.7133333086967468
0.2043951451778412,0.7400000095367432,0.21495771408081055,0.7200000286102295
0.20356769859790802,0.7599999904632568,0.21420855820178986,0.7133333086967468
0.2042095810174942,0.7400000095367432,0.21402829885482788,0.699999988079071
0.203781396150589,0.7400000095367432,0.21314771473407745,0.7066666483879089
0.20274795591831207,0.7400000095367432,0.212379589676857,0.7200000286102295
0.201426699757576,0.7400000095367432,0.21182698011398315,0.7200000286102295
0.2000400573015213,0.7400000095367432,0.21129630506038666,0.7066666483879089
0.19969116151332855,0.7599999904632568,0.2113661766052246,0.699999988079071
0.19838203489780426,0.7200000286102295,0.21108748018741608,0.7066666483879089
0.1971835196018219,0.7400000095367432,0.21009933948516846,0.7200000286102295
0.19662480056285858,0.7400000095367432,0.20940567553043365,0.7200000286102295
0.1962721049785614,0.7599999904632568,0.20875614881515503,0.7200000286102295
0.1966419667005539,0.7400000095367432,0.20856548845767975,0.7066666483879089
0.19627973437309265,0.7400000095367432,0.20814718306064606,0.7066666483879089
0.19541820883750916,0.7400000095367432,0.20753717422485352,0.7066666483879089
0.1949467808008194,0.7400000095367432,0.2070668339729309,0.7066666483879089
0.19382578134536743,0.7400000095367432,0.20625752210617065,0.7066666483879089
0.19271011650562286,0.7400000095367432,0.20587565004825592,0.7066666483879089
0.19283640384674072,0.7599999904632568,0.2057414948940277,0.7066666483879089
0.19248390197753906,0.7599999904632568,0.20529568195343018,0.7066666483879089
0.19184789061546326,0.7599999904632568,0.2052767127752304,0.7133333086967468
0.1924087554216385,0.7599999904632568,0.2054802030324936,0.7200000286102295
0.19193927943706512,0.7599999904632568,0.20434817671775818,0.7133333086967468
0.1904078871011734,0.7599999904632568,0.2024310678243637,0.7200000286102295
0.1861598789691925,0.7400000095367432,0.20201487839221954,0.7133333086967468
0.18510206043720245,0.800000011920929,0.20253275334835052,0.7200000286102295
0.18418031930923462,0.7400000095367432,0.20446434617042542,0.699999988079071
0.18595731258392334,0.800000011920929,0.2086864709854126,0.6200000047683716
0.19029869139194489,0.7799999713897705,0.2133762687444687,0.6066666841506958
0.19340011477470398,0.6800000071525574,0.2152940183877945,0.5933333039283752
0.19351646304130554,0.6800000071525574,0.21231654286384583,0.6266666650772095
0.19054652750492096,0.7599999904632568,0.20953255891799927,0.6200000047683716
0.1875854879617691,0.7599999904632568,0.20556046068668365,0.653333306312561
0.1833527535200119,0.800000011920929,0.20194129645824432,0.7066666483879089
0.1808689832687378,0.7599999904632568,0.1990363895893097,0.7400000095367432
0.17896384000778198,0.7599999904632568,0.19783172011375427,0.7333333492279053
0.17839594185352325,0.800000011920929,0.1971685290336609,0.7333333492279053
0.17739488184452057,0.7799999713897705,0.1968287229537964,0.7266666889190674
0.1778290867805481,0.7400000095367432,0.196607306599617,0.7133333086967468
0.17758749425411224,0.7599999904632568,0.19609835743904114,0.7266666889190674
0.1757040172815323,0.7799999713897705,0.1960834562778473,0.7400000095367432
0.17499996721744537,0.7799999713897705,0.19730374217033386,0.7400000095367432
0.1745908111333847,0.8399999737739563,0.19903945922851562,0.6800000071525574
0.174552321434021,0.8199999928474426,0.20141896605491638,0.6466666460037231
0.17637455463409424,0.7799999713897705,0.20123624801635742,0.6399999856948853
0.17466546595096588,0.800000011920929,0.1979592740535736,0.6933333277702332
0.17303067445755005,0.8199999928474426,0.194970965385437,0.7333333492279053
0.17070743441581726,0.8199999928474426,0.19434145092964172,0.746666669845581
0.17367354035377502,0.7799999713897705,0.19511790573596954,0.7266666889190674
0.17396479845046997,0.7599999904632568,0.1949644833803177,0.7200000286102295
0.1725764274597168,0.7599999904632568,0.19351929426193237,0.7333333492279053
0.170798659324646,0.7599999904632568,0.19255276024341583,0.7400000095367432
0.1692165583372116,0.800000011920929,0.19308950006961823,0.746666669845581
0.16755104064941406,0.8199999928474426,0.1927265226840973,0.746666669845581
0.16704250872135162,0.8399999737739563,0.19236083328723907,0.746666669845581
0.1662224382162094,0.8199999928474426,0.1918971687555313,0.746666669845581
0.16546301543712616,0.8199999928474426,0.19094228744506836,0.746666669845581
0.16465342044830322,0.8399999737739563,0.19008506834506989,0.7266666889190674
0.16420283913612366,0.800000011920929,0.1893216073513031,0.7200000286102295
0.16331924498081207,0.800000011920929,0.18904846906661987,0.7266666889190674
0.1626003086566925,0.8199999928474426,0.18874603509902954,0.7333333492279053
0.16228662431240082,0.800000011920929,0.18819159269332886,0.7333333492279053
0.16149426996707916,0.8199999928474426,0.18782773613929749,0.7200000286102295
0.16094467043876648,0.8199999928474426,0.1871967762708664,0.746666669845581
0.16039304435253143,0.8199999928474426,0.186751127243042,0.7400000095367432
0.1595793217420578,0.8199999928474426,0.1863628476858139,0.7400000095367432
0.15904006361961365,0.8199999928474426,0.18636026978492737,0.7066666483879089
0.1586243361234665,0.8199999928474426,0.1862582415342331,0.7400000095367432
0.15768976509571075,0.8399999737739563,0.18541954457759857,0.7133333086967468
0.1574844866991043,0.800000011920929,0.1848592311143875,0.7400000095367432
0.1566474884748459,0.800000011920929,0.1845131367444992,0.7400000095367432
0.15619821846485138,0.8199999928474426,0.18407131731510162,0.753333330154419
0.1565951257944107,0.800000011920929,0.18375100195407867,0.7599999904632568
0.1545908898115158,0.8199999928474426,0.18391573429107666,0.7200000286102295
0.15427245199680328,0.8600000143051147,0.183698832988739,0.7266666889190674
0.15378804504871368,0.8600000143051147,0.1832779347896576,0.753333330154419
0.1535525768995285,0.8399999737739563,0.18290041387081146,0.753333330154419
0.15301042795181274,0.8399999737739563,0.1826401650905609,0.7666666507720947
0.15298336744308472,0.800000011920929,0.1824241727590561,0.7666666507720947
0.1517685055732727,0.8199999928474426,0.18260113894939423,0.7266666889190674
0.15151770412921906,0.8799999952316284,0.18511322140693665,0.7066666483879089
0.15302449464797974,0.8399999737739563,0.188995361328125,0.6600000262260437
0.15451118350028992,0.800000011920929,0.18908514082431793,0.6600000262260437
0.1531684845685959,0.8199999928474426,0.18546071648597717,0.6866666674613953
0.1506112962961197,0.8399999737739563,0.18252617120742798,0.7200000286102295
0.14956067502498627,0.8999999761581421,0.18148557841777802,0.7666666507720947
0.15096724033355713,0.7799999713897705,0.18314996361732483,0.7400000095367432
0.15334771573543549,0.7799999713897705,0.18436405062675476,0.7200000286102295
0.1532786786556244,0.7799999713897705,0.18281114101409912,0.746666669845581
0.15136171877384186,0.7799999713897705,0.18182019889354706,0.746666669845581
0.15006107091903687,0.7799999713897705,0.1816156953573227,0.746666669845581
0.14944064617156982,0.7799999713897705,0.1809002310037613,0.7599999904632568
0.1477537602186203,0.8199999928474426,0.1799876093864441,0.7733333110809326
0.14589372277259827,0.8799999952316284,0.1799863874912262,0.7400000095367432
0.14476707577705383,0.8999999761581421,0.18008290231227875,0.7333333492279053
0.1443673074245453,0.8799999952316284,0.18063069880008698,0.6933333277702332
0.144206702709198,0.8399999737739563,0.181538924574852,0.6666666865348816
0.14418020844459534,0.8399999737739563,0.18151623010635376,0.6600000262260437
0.14413996040821075,0.8399999737739563,0.18137578666210175,0.6600000262260437
0.14332202076911926,0.8399999737739563,0.18011043965816498,0.6866666674613953
0.1414930671453476,0.8799999952316284,0.17846442759037018,0.7333333492279053
0.14221197366714478,0.8999999761581421,0.17804279923439026,0.7733333110809326
0.14258603751659393,0.8600000143051147,0.17824365198612213,0.753333330154419
0.14251217246055603,0.8199999928474426,0.17765794694423676,0.7666666507720947
0.14175726473331451,0.8600000143051147,0.17710654437541962,0.7733333110809326
0.1406221240758896,0.8999999761581421,0.1768648624420166,0.7733333110809326
0.13988575339317322,0.8999999761581421,0.17676635086536407,0.7666666507720947
0.13912470638751984,0.8999999761581421,0.17677748203277588,0.7400000095367432
0.13890214264392853,0.8799999952316284,0.1771095246076584,0.7333333492279053
0.13829608261585236,0.8999999761581421,0.17739315330982208,0.7133333086967468
0.138528510928154,0.8999999761581421,0.17818211019039154,0.6733333468437195
0.13810010254383087,0.8600000143051147,0.17811281979084015,0.6666666865348816
0.13882267475128174,0.8399999737739563,0.17813190817832947,0.6600000262260437
0.13733994960784912,0.8799999952316284,0.17656885087490082,0.7266666889190674
0.13650254905223846,0.8799999952316284,0.1763310581445694,0.7266666889190674
0.13649125397205353,0.8799999952316284,0.17572760581970215,0.7333333492279053
0.1358838528394699,0.8799999952316284,0.1759689897298813,0.7333333492279053
0.1352631002664566,0.8799999952316284,0.17663058638572693,0.7066666483879089
0.13600009679794312,0.8600000143051147,0.17904382944107056,0.6466666460037231
0.1384710967540741,0.7599999904632568,0.18061184883117676,0.6466666460037231
0.136677548289299,0.800000011920929,0.17866624891757965,0.653333306312561
0.13536986708641052,0.8199999928474426,0.1777392327785492,0.6666666865348816
0.13450504839420319,0.800000011920929,0.17842359840869904,0.653333306312561
0.1344628781080246,0.800000011920929,0.17753827571868896,0.6666666865348816
0.13388478755950928,0.8399999737739563,0.17603330314159393,0.7133333086967468
0.1327962726354599,0.8799999952316284,0.17598684132099152,0.7133333086967468
0.13253524899482727,0.8799999952316284,0.17588432133197784,0.7200000286102295
0.13195838034152985,0.8799999952316284,0.1754126399755478,0.7266666889190674
0.13199609518051147,0.8799999952316284,0.1750108152627945,0.7333333492279053
0.13225772976875305,0.8999999761581421,0.17475956678390503,0.7333333492279053
0.13148213922977448,0.8999999761581421,0.17461660504341125,0.7266666889190674
0.13082359731197357,0.8799999952316284,0.17433196306228638,0.7266666889190674
0.1305694282054901,0.8999999761581421,0.17410868406295776,0.7333333492279053
0.13041871786117554,0.8999999761581421,0.1739407628774643,0.7333333492279053
0.13025692105293274,0.8999999761581421,0.17419113218784332,0.7266666889190674
0.12965594232082367,0.8799999952316284,0.1745586097240448,0.7133333086967468
0.1290532946586609,0.8799999952316284,0.1751057356595993,0.6800000071525574
0.12894953787326813,0.8600000143051147,0.17587679624557495,0.6733333468437195
0.12943705916404724,0.7799999713897705,0.17617672681808472,0.6666666865348816
0.1291588842868805,0.7799999713897705,0.1774892807006836,0.653333306312561
0.1301976442337036,0.800000011920929,0.17697711288928986,0.6666666865348816
0.129121795296669,0.7799999713897705,0.17444568872451782,0.6933333277702332
0.12751103937625885,0.8999999761581421,0.17336095869541168,0.7266666889190674
0.12689226865768433,0.8799999952316284,0.173146590590477,0.7266666889190674
0.12803874909877777,0.8999999761581421,0.17321588099002838,0.7666666507720947
0.1277250051498413,0.8999999761581421,0.17296387255191803,0.7666666507720947
0.12733127176761627,0.8999999761581421,0.1726754754781723,0.7666666507720947
0.12697046995162964,0.8999999761581421,0.17243742942810059,0.7599999904632568
0.12676088511943817,0.8999999761581421,0.17208199203014374,0.7666666507720947
0.12631218135356903,0.8999999761581421,0.17184199392795563,0.7733333110809326
0.1261710524559021,0.8999999761581421,0.17189064621925354,0.7599999904632568
0.12593846023082733,0.8999999761581421,0.1716972291469574,0.7733333110809326
0.12532685697078705,0.8999999761581421,0.17155016958713531,0.7333333492279053
0.1244962140917778,0.8999999761581421,0.17157424986362457,0.7200000286102295
0.1240975558757782,0.8999999761581421,0.17182616889476776,0.7333333492279053
0.1235521212220192,0.8799999952316284,0.17257113754749298,0.7066666483879089
0.12432319670915604,0.8199999928474426,0.1754712611436844,0.6666666865348816
0.12751713395118713,0.7599999904632568,0.17938490211963654,0.6600000262260437
0.1281052529811859,0.800000011920929,0.17942370474338531,0.6666666865348816
0.12659390270709991,0.800000011920929,0.17608517408370972,0.653333306312561
0.12345406413078308,0.7799999713897705,0.17217494547367096,0.7066666483879089
0.12442097812891006,0.8799999952316284,0.17144745588302612,0.7200000286102295
0.12247076630592346,0.8999999761581421,0.17156535387039185,0.753333330154419
0.12264436483383179,0.8999999761581421,0.17141786217689514,0.753333330154419
0.12238740921020508,0.8999999761581421,0.17115528881549835,0.7266666889190674
0.12148700654506683,0.8999999761581421,0.17102211713790894,0.7266666889190674
0.12098377197980881,0.8799999952316284,0.17127162218093872,0.7266666889190674
0.12053636461496353,0.8799999952316284,0.17169323563575745,0.7066666483879089
0.12047921866178513,0.8199999928474426,0.17250485718250275,0.699999988079071
0.12077496200799942,0.7799999713897705,0.17217276990413666,0.6866666674613953
0.12086629867553711,0.8199999928474426,0.17097248136997223,0.7266666889190674
0.11945008486509323,0.8799999952316284,0.1703830361366272,0.7200000286102295
0.1196284070611,0.8999999761581421,0.17086754739284515,0.7599999904632568
0.12115859985351562,0.8999999761581421,0.17127354443073273,0.753333330154419
0.12058980017900467,0.8999999761581421,0.17060498893260956,0.7200000286102295
0.1201903373003006,0.8999999761581421,0.1706969290971756,0.7266666889190674
0.11853016912937164,0.8799999952316284,0.17118634283542633,0.699999988079071
0.11885391175746918,0.8399999737739563,0.17109070718288422,0.699999988079071
0.11889100819826126,0.8600000143051147,0.17017744481563568,0.7200000286102295
0.11811674386262894,0.8799999952316284,0.17011640965938568,0.7266666889190674
0.11767552047967911,0.8799999952316284,0.17044460773468018,0.7133333086967468
0.11764096468687057,0.8600000143051147,0.1707223653793335,0.699999988079071
0.11788937449455261,0.8199999928474426,0.1710246205329895,0.6933333277702332
0.1175631731748581,0.8199999928474426,0.17157846689224243,0.6933333277702332
0.11816555261611938,0.7599999904632568,0.17227879166603088,0.6800000071525574
0.11791665107011795,0.7799999713897705,0.1712973713874817,0.699999988079071
0.116812564432621,0.800000011920929,0.1703869104385376,0.7066666483879089
0.11687939614057541,0.8600000143051147,0.16977299749851227,0.7200000286102295
0.1163422167301178,0.8999999761581421,0.16957521438598633,0.7333333492279053
0.11701938509941101,0.8999999761581421,0.16973403096199036,0.7333333492279053
0.11747696250677109,0.8999999761581421,0.16963182389736176,0.7333333492279053
0.11703924089670181,0.8999999761581421,0.16947585344314575,0.7266666889190674
0.11658410727977753,0.8999999761581421,0.16931849718093872,0.7266666889190674
0.1160968691110611,0.8999999761581421,0.16922831535339355,0.7266666889190674
0.11652067303657532,0.8999999761581421,0.16959378123283386,0.7266666889190674
0.11505521088838577,0.8600000143051147,0.16956175863742828,0.7266666889190674
0.11497313529253006,0.8600000143051147,0.16953258216381073,0.7266666889190674
0.11482501029968262,0.8799999952316284,0.16941994428634644,0.7200000286102295
0.11448293924331665,0.8799999952316284,0.169509619474411,0.7266666889190674
0.11434800177812576,0.8799999952316284,0.16951096057891846,0.7266666889190674
0.11375818401575089,0.8600000143051147,0.17037075757980347,0.7133333086967468
0.11415643990039825,0.7799999713897705,0.1713656783103943,0.699999988079071
0.11445596069097519,0.7599999904632568,0.17149682343006134,0.699999988079071
0.11447674036026001,0.7599999904632568,0.17235161364078522,0.6800000071525574
0.11535188555717468,0.7799999713897705,0.17371849715709686,0.653333306312561
0.11523203551769257,0.800000011920929,0.1726718544960022,0.6733333468437195
0.11435990035533905,0.7799999713897705,0.17264100909233093,0.6733333468437195
0.11455179005861282,0.800000011920929,0.1729159951210022,0.6666666865348816
0.11336952447891235,0.7799999713897705,0.17111173272132874,0.6866666674613953
0.11206848919391632,0.7799999713897705,0.16994766891002655,0.7200000286102295
0.1141914427280426,0.8999999761581421,0.17022450268268585,0.7333333492279053
0.11456062644720078,0.8999999761581421,0.17049460113048553,0.7333333492279053
0.11444541811943054,0.8999999761581421,0.1702718585729599,0.7266666889190674
0.11391330510377884,0.8999999761581421,0.16984985768795013,0.7333333492279053
0.11338527500629425,0.8999999761581421,0.16979943215847015,0.7333333492279053
0.11284098774194717,0.8999999761581421,0.16944126784801483,0.7266666889190674
0.11223053932189941,0.8999999761581421,0.16948997974395752,0.7066666483879089
0.11118721216917038,0.8199999928474426,0.16983811557292938,0.7066666483879089
0.11122893542051315,0.8199999928474426,0.1700548380613327,0.699999988079071
0.11178293079137802,0.8199999928474426,0.16956308484077454,0.699999988079071
0.11111453920602798,0.8199999928474426,0.16940121352672577,0.7066666483879089
0.11078698933124542,0.8199999928474426,0.16941265761852264,0.7066666483879089
0.11045945435762405,0.8199999928474426,0.16945210099220276,0.699999988079071
0.11019270122051239,0.8199999928474426,0.1691822111606598,0.7066666483879089
0.11096689105033875,0.8600000143051147,0.16897405683994293,0.7133333086967468
0.10997600853443146,0.8399999737739563,0.169187992811203,0.7066666483879089
0.10998732596635818,0.8399999737739563,0.16930900514125824,0.7133333086967468
0.10965336859226227,0.8199999928474426,0.16985522210597992,0.7066666483879089
0.10970468819141388,0.8199999928474426,0.1701274812221527,0.699999988079071
0.10978107154369354,0.8199999928474426,0.1701265275478363,0.699999988079071
0.10976046323776245,0.8199999928474426,0.17024989426136017,0.699999988079071
0.1095241904258728,0.8199999928474426,0.1702641099691391,0.699999988079071
0.10932566970586777,0.8199999928474426,0.17002367973327637,0.699999988079071
0.10868848115205765,0.8199999928474426,0.16953390836715698,0.7133333086967468
0.10835498571395874,0.8199999928474426,0.16927187144756317,0.7200000286102295
0.10874267667531967,0.8600000143051147,0.16927245259284973,0.7133333086967468
0.10871284455060959,0.8600000143051147,0.16928304731845856,0.7266666889190674
0.10868600010871887,0.8999999761581421,0.1695566326379776,0.7333333492279053
0.1100347489118576,0.8999999761581421,0.16984622180461884,0.7266666889190674
0.1097349002957344,0.8999999761581421,0.16941651701927185,0.7200000286102295
0.10933241248130798,0.8999999761581421,0.16918690502643585,0.7200000286102295
0.10825470834970474,0.8799999952316284,0.16914741694927216,0.7266666889190674
0.10788882523775101,0.8600000143051147,0.16915945708751678,0.7133333086967468
0.10768137872219086,0.8600000143051147,0.1691342443227768,0.7200000286102295
0.10794071853160858,0.8799999952316284,0.1692410558462143,0.7200000286102295
0.10845405608415604,0.8799999952316284,0.1691710501909256,0.7266666889190674
0.10808652639389038,0.8799999952316284,0.16916631162166595,0.7133333086967468
0.10663305968046188,0.8399999737739563,0.16950015723705292,0.7066666483879089
0.10699058324098587,0.8199999928474426,0.16942407190799713,0.7133333086967468
0.10676445811986923,0.8399999737739563,0.16893218457698822,0.7133333086967468
0.106755830347538,0.8600000143051147,0.16885977983474731,0.7266666889190674
0.10685405135154724,0.8600000143051147,0.16878622770309448,0.7133333086967468
0.10654423385858536,0.8600000143051147,0.16870242357254028,0.7066666483879089
0.10631507635116577,0.8600000143051147,0.16866765916347504,0.7133333086967468
0.1062682718038559,0.8399999737739563,0.16879919171333313,0.7200000286102295
0.10664153099060059,0.8199999928474426,0.16923755407333374,0.7066666483879089
0.1064118966460228,0.8199999928474426,0.16904303431510925,0.7133333086967468
0.1059529036283493,0.8199999928474426,0.16941994428634644,0.7066666483879089
0.10687347501516342,0.8199999928474426,0.17046424746513367,0.6933333277702332
0.10676806420087814,0.7799999713897705,0.1704666167497635,0.6933333277702332
0.10672466456890106,0.8199999928474426,0.16951115429401398,0.699999988079071
0.10569154471158981,0.8199999928474426,0.16891446709632874,0.7066666483879089
0.10482969880104065,0.8399999737739563,0.16833071410655975,0.7133333086967468
0.10453271120786667,0.8600000143051147,0.16845732927322388,0.7266666889190674
0.10579124093055725,0.8799999952316284,0.1689179390668869,0.7266666889190674
0.1064702570438385,0.8999999761581421,0.16931530833244324,0.7266666889190674
0.10726255178451538,0.8999999761581421,0.16918154060840607,0.7266666889190674
0.10714684426784515,0.8999999761581421,0.16861288249492645,0.7266666889190674
0.10581782460212708,0.8999999761581421,0.16815590858459473,0.7200000286102295
0.10508197546005249,0.8799999952316284,0.16811782121658325,0.7200000286102295
0.1046646386384964,0.8399999737739563,0.1686827689409256,0.7133333086967468
0.10436242073774338,0.8199999928474426,0.16848385334014893,0.7066666483879089
0.10431282967329025,0.8199999928474426,0.1684371680021286,0.7066666483879089
0.10428780317306519,0.8199999928474426,0.16868628561496735,0.7066666483879089
0.1042894721031189,0.8199999928474426,0.16946867108345032,0.699999988079071
0.10493899136781693,0.8199999928474426,0.1694677174091339,0.699999988079071
0.10537892580032349,0.8199999928474426,0.16806979477405548,0.7200000286102295
0.10379597544670105,0.8399999737739563,0.1678035855293274,0.7200000286102295
0.10366847366094589,0.8600000143051147,0.16782131791114807,0.7266666889190674
0.10357450693845749,0.8799999952316284,0.16828668117523193,0.7266666889190674
0.1050197035074234,0.8999999761581421,0.16907073557376862,0.746666669845581
0.10639561712741852,0.8999999761581421,0.1697809398174286,0.7400000095367432
0.10778189450502396,0.8999999761581421,0.1695861667394638,0.7400000095367432
0.1069769486784935,0.8999999761581421,0.16780611872673035,0.7266666889190674
0.10380120575428009,0.8799999952316284,0.16741491854190826,0.7333333492279053
0.10341178625822067,0.8799999952316284,0.16726036369800568,0.7200000286102295
0.10295489430427551,0.8600000143051147,0.16726435720920563,0.7133333086967468
0.10334573686122894,0.8399999737739563,0.16749830543994904,0.7266666889190674
0.10358446091413498,0.8399999737739563,0.16802453994750977,0.7133333086967468
0.10326281189918518,0.8199999928474426,0.16841654479503632,0.7066666483879089
0.10299103707075119,0.8199999928474426,0.16798093914985657,0.7133333086967468
0.10270929336547852,0.8199999928474426,0.16737274825572968,0.7133333086967468
0.10222231596708298,0.8399999737739563,0.16732054948806763,0.7200000286102295
0.10248734802007675,0.8600000143051147,0.16733577847480774,0.7266666889190674
0.10265970230102539,0.8799999952316284,0.16729751229286194,0.7266666889190674
0.10269857197999954,0.8799999952316284,0.16715192794799805,0.7266666889190674
0.10263105481863022,0.8799999952316284,0.167056605219841,0.7266666889190674
0.10286711901426315,0.8600000143051147,0.167100727558136,0.7200000286102295
0.10202591121196747,0.8399999737739563,0.16728508472442627,0.7200000286102295
0.10171818733215332,0.8399999737739563,0.16732896864414215,0.7200000286102295
0.10161759704351425,0.8399999737739563,0.16734352707862854,0.7133333086967468
0.10150047391653061,0.8399999737739563,0.16748164594173431,0.7133333086967468
0.10145698487758636,0.8399999737739563,0.16754582524299622,0.7133333086967468
0.10144049674272537,0.8600000143051147,0.16767948865890503,0.7133333086967468
0.10151111334562302,0.8600000143051147,0.16778255999088287,0.7266666889190674
0.1012764424085617,0.8399999737739563,0.16807317733764648,0.7133333086967468
0.10099205374717712,0.8399999737739563,0.16798049211502075,0.7266666889190674
0.10142439603805542,0.8399999737739563,0.16772489249706268,0.7133333086967468
