0,1,accuracy,macro avg,weighted avg
0.8705882352941177,0.9692307692307692,0.9133333333333333,0.9199095022624435,0.9192518853695325
0.9736842105263158,0.8513513513513513,0.9133333333333333,0.9125177809388336,0.9133333333333333
0.9192546583850931,0.9064748201438849,0.9133333333333333,0.9128647392644891,0.912949938186097
76.0,74.0,0.9133333333333333,150.0,150.0
