0,1,2,3,4,accuracy,macro avg,weighted avg
0.9776035834266518,0.9216166564605022,0.6271186440677966,0.5317460317460317,0.6666666666666666,0.94,0.7449503164735297,0.9322643384546813
0.9969547011800532,0.9465408805031447,0.43023255813953487,0.38285714285714284,0.09090909090909091,0.94,0.5694988747177934,0.94
0.9871843196381456,0.9339125038783741,0.5103448275862069,0.4451827242524916,0.16,0.94,0.6073248750710437,0.9341268268383608
2627.0,1590.0,86.0,175.0,22.0,0.94,4500.0,4500.0
