,ynn,ynn_timeseries,red,sparsity,closest
0,0.3999999999999999,0.8,140,441,945
1,0.19999999999999996,0.8,73,263,945
2,0.19999999999999996,0.8,43,70,945
3,0.19999999999999996,0.8,190,310,945
4,0.19999999999999996,0.8,185,291,945
5,0.19999999999999996,0.8,16,41,945
6,0.19999999999999996,0.8,153,367,945
7,0.19999999999999996,0.8,82,270,945
8,0.19999999999999996,0.8,178,445,945
9,0.19999999999999996,0.8,194,368,945
10,0.19999999999999996,0.8,155,359,945
11,0.19999999999999996,0.8,218,322,945
12,0.19999999999999996,0.8,48,232,945
13,0.19999999999999996,0.8,50,99,945
14,0.19999999999999996,0.8,72,120,945
15,0.6,0.8,174,225,945
16,0.19999999999999996,0.8,61,237,945
17,0.19999999999999996,0.8,99,324,945
18,0.19999999999999996,0.8,203,411,945
19,0.19999999999999996,0.8,149,248,945
20,0.3999999999999999,0.8,578,945,945
21,0.19999999999999996,0.8,406,945,945
22,0.19999999999999996,0.8,547,945,945
23,0.19999999999999996,0.8,472,945,945
24,0.19999999999999996,0.8,264,945,945
25,0.19999999999999996,0.8,355,945,945
26,0.19999999999999996,0.8,442,945,945
27,0.19999999999999996,0.8,232,945,945
28,0.19999999999999996,0.8,155,630,945
29,0.19999999999999996,0.8,392,945,945
30,0.19999999999999996,0.8,494,945,945
31,0.3999999999999999,0.8,321,945,945
32,0.19999999999999996,0.8,419,945,945
33,0.19999999999999996,0.8,398,882,945
34,0.19999999999999996,0.8,428,945,945
35,0.19999999999999996,0.8,515,945,945
36,0.19999999999999996,0.8,408,945,945
37,0.19999999999999996,0.8,317,630,945
38,0.19999999999999996,0.8,410,945,945
39,0.19999999999999996,0.8,446,945,945
40,0.3999999999999999,0.8,451,752,945
41,0.19999999999999996,0.8,288,799,945
42,0.19999999999999996,0.8,242,438,945
43,0.19999999999999996,0.8,434,589,945
44,0.19999999999999996,0.8,390,702,945
45,0.3999999999999999,0.8,458,648,945
46,0.19999999999999996,0.8,403,637,945
47,0.19999999999999996,0.8,504,726,945
48,0.19999999999999996,0.8,554,683,945
49,0.19999999999999996,0.8,444,750,945
50,0.19999999999999996,0.8,376,601,945
51,0.3999999999999999,0.8,496,831,945
52,0.19999999999999996,0.8,441,816,945
53,0.19999999999999996,0.8,583,654,945
54,0.19999999999999996,0.8,226,493,945
55,0.19999999999999996,0.8,418,729,945
56,0.19999999999999996,0.8,270,737,945
57,0.19999999999999996,0.8,459,617,945
58,0.19999999999999996,0.8,332,669,945
59,0.19999999999999996,0.8,270,694,945
60,0.19999999999999996,0.8,375,906,945
61,0.19999999999999996,0.8,213,596,945
62,0.19999999999999996,0.8,520,945,945
63,0.19999999999999996,0.8,384,945,945
64,0.19999999999999996,0.8,337,941,945
65,0.19999999999999996,0.8,575,945,945
66,0.19999999999999996,0.8,254,617,945
67,0.19999999999999996,0.8,228,945,945
68,0.19999999999999996,0.8,396,945,945
69,0.19999999999999996,0.8,353,945,945
70,0.19999999999999996,0.8,494,921,945
71,0.19999999999999996,0.8,54,97,945
72,0.3999999999999999,0.8,322,945,945
73,0.19999999999999996,0.8,348,582,945
74,0.19999999999999996,0.8,589,939,945
75,0.19999999999999996,0.8,304,719,945
76,0.19999999999999996,0.8,519,945,945
77,0.19999999999999996,0.8,197,390,945
78,0.19999999999999996,0.8,455,945,945
79,0.19999999999999996,0.8,406,945,945
