0,1,accuracy,macro avg,weighted avg
0.7555555555555555,0.34285714285714286,0.6146341463414634,0.5492063492063493,0.6408052651955091
0.6891891891891891,0.42105263157894735,0.6146341463414634,0.5551209103840682,0.6146341463414634
0.7208480565371024,0.37795275590551175,0.6146341463414634,0.549400406221307,0.6255064363614894
148.0,57.0,0.6146341463414634,205.0,205.0
