0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
0.6470588235294118,0.9548494983277592,0.7304469273743017,0.6310517529215359,0.656934306569343,0.8100719424460432,0.22107438016528927,0.7152120347555441,0.6644982330476691,0.7182658026107918
0.2143928035982009,0.8757668711656442,0.6927152317880795,0.6489270386266094,0.9149277688603531,0.7577388963660835,0.19244604316546762,0.7152120347555441,0.6138449505100627,0.7152120347555441
0.3220720720720721,0.9136000000000001,0.7110808973487425,0.6398645789250952,0.7647584973166368,0.7830319888734354,0.2057692307692308,0.7152120347555441,0.6200253236150303,0.7015518189007337
667.0,1956.0,755.0,1165.0,1869.0,743.0,556.0,0.7152120347555441,7711.0,7711.0
