0,1,2,accuracy,macro avg,weighted avg
0.821917808219178,0.6666666666666666,0.6491228070175439,0.7257142857142858,0.7125690939677961,0.7225666906993511
0.8695652173913043,0.5660377358490566,0.6981132075471698,0.7257142857142858,0.7112387202625102,0.7257142857142858
0.8450704225352113,0.6122448979591837,0.6727272727272728,0.7257142857142858,0.710014197740556,0.7223621954360673
69.0,53.0,53.0,0.7257142857142858,175.0,175.0
